"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","TFPrecipBulk","TFPrecipExpUncert","TFPrecipRangeQF","TFPrecipSciRvwQF"
"D01","HARV",1,0,"2017-02-26T01:57:00Z","2017-02-26T01:58:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:58:00Z","2017-02-26T01:59:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:59:00Z","2017-02-26T02:00:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:00:00Z","2017-02-26T02:01:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:01:00Z","2017-02-26T02:02:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:02:00Z","2017-02-26T02:03:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:03:00Z","2017-02-26T02:04:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:04:00Z","2017-02-26T02:05:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:05:00Z","2017-02-26T02:06:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:06:00Z","2017-02-26T02:07:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:07:00Z","2017-02-26T02:08:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:08:00Z","2017-02-26T02:09:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:09:00Z","2017-02-26T02:10:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:10:00Z","2017-02-26T02:11:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:11:00Z","2017-02-26T02:12:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:12:00Z","2017-02-26T02:13:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:13:00Z","2017-02-26T02:14:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:14:00Z","2017-02-26T02:15:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:15:00Z","2017-02-26T02:16:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:16:00Z","2017-02-26T02:17:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:17:00Z","2017-02-26T02:18:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:18:00Z","2017-02-26T02:19:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:19:00Z","2017-02-26T02:20:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:20:00Z","2017-02-26T02:21:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:21:00Z","2017-02-26T02:22:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:22:00Z","2017-02-26T02:23:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:23:00Z","2017-02-26T02:24:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:24:00Z","2017-02-26T02:25:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:25:00Z","2017-02-26T02:26:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:26:00Z","2017-02-26T02:27:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:27:00Z","2017-02-26T02:28:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:28:00Z","2017-02-26T02:29:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:29:00Z","2017-02-26T02:30:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:30:00Z","2017-02-26T02:31:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:31:00Z","2017-02-26T02:32:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:32:00Z","2017-02-26T02:33:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:33:00Z","2017-02-26T02:34:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:34:00Z","2017-02-26T02:35:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:35:00Z","2017-02-26T02:36:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:36:00Z","2017-02-26T02:37:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:37:00Z","2017-02-26T02:38:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:38:00Z","2017-02-26T02:39:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:39:00Z","2017-02-26T02:40:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:40:00Z","2017-02-26T02:41:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:41:00Z","2017-02-26T02:42:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:42:00Z","2017-02-26T02:43:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:43:00Z","2017-02-26T02:44:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:44:00Z","2017-02-26T02:45:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:45:00Z","2017-02-26T02:46:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:46:00Z","2017-02-26T02:47:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:47:00Z","2017-02-26T02:48:00Z",0,0,0,1
